TrainNum,RecordDate,OriginStation,TerminalStation,MaxCount,LoadFactors
K10,2015-12-02,ZD056,ZD190-01,892,32.2
K08,2015-12-02,ZD170,ZD190-01,1016,35.6
G22,2015-12-02,ZD203,ZD190-01,480,75.6
Z01,2015-12-02,ZD071,ZD190-01,930,77.2
T01,2015-12-02,ZD212,ZD190-01,1090,44.4
G26,2015-12-02,ZD072,ZD190-01,1005,44.7
G28,2015-12-02,ZD316,ZD190-01,556,61.4
K03,2015-12-02,ZD174,ZD190-01,1080,50.3
K07,2015-12-02,ZD029,ZD190-01,1214,79.7
G29,2015-12-02,ZD321,ZD190-01,480,76.1
K01,2015-12-02,ZD142,ZD190-01,1225,64.2
K06,2015-12-02,ZD299,ZD190-01,1246,63.2
Z02,2015-12-02,ZD267,ZD190-01,1194,66.8
K11,2015-12-03,ZD074,ZD190-02,1110,83.1
G01,2015-12-03,ZD075,ZD190-02,1112,48.5
G02,2015-12-03,ZD075,ZD190-02,556,71.3
K17,2015-12-03,ZD004,ZD190-02,1170,49.4
K18,2015-12-03,ZD246,ZD190-02,1016,75.4
K02,2015-12-03,ZD291,ZD190-02,995,76.8
G03,2015-12-03,ZD313,ZD190-02,1102,40.4
Z03,2015-12-03,ZD012,ZD190-02,1243,81.3
G04,2015-12-03,ZD242,ZD190-01,1005,51.3
G05,2015-12-03,ZD242,ZD190-01,556,44.8
G06,2015-12-03,ZD013,ZD190-01,1015,75.2
G07,2015-12-03,ZD013,ZD190-01,1015,83.0
G08,2015-12-03,ZD013,ZD190-01,1015,85.7
G09,2015-12-03,ZD013,ZD190-01,1015,84.0
G10,2015-12-03,ZD013,ZD190-01,1112,67.4
G11,2015-12-03,ZD013,ZD190-01,1112,26.7
G12,2015-12-03,ZD013,ZD190-01,1112,67.9
G13,2015-12-03,ZD013,ZD190-01,1005,75.3
G14,2015-12-03,ZD013,ZD190-01,1112,49.2
G15,2015-12-03,ZD013,ZD190-01,1112,42.1
G16,2015-12-03,ZD013,ZD190-01,1112,48.9
G17,2015-12-03,ZD013,ZD190-01,1112,56.7
K15,2015-12-03,ZD230,ZD190-01,1149,71.7
K12,2015-12-03,ZD007,ZD190-01,1148,52.6
K04,2015-12-03,ZD273,ZD190-02,1194,43.9
G25,2015-12-03,ZD261,ZD190-01,1061,45.5
K16,2015-12-03,ZD266,ZD190-01,1076,45.4
D02,2015-12-03,ZD111-01,ZD190-01,1112,39.2
D03,2015-12-03,ZD190-01,ZD111-01,613,49.7
D04,2015-12-03,ZD111-03,ZD190-01,613,75.6
D05,2015-12-03,ZD190-01,ZD111-01,586,22.5
D06,2015-12-03,ZD111-01,ZD190-01,586,64.7
D08,2015-12-03,ZD111-01,ZD190-02,613,51.5
D09,2015-12-03,ZD190-01,ZD111-01,613,36.3
D10,2015-12-03,ZD111-01,ZD190-01,586,57.5
D13,2015-12-03,ZD190-01,ZD111-01,586,87.2
D15,2015-12-03,ZD190-02,ZD111-03,613,38.9
D16,2015-12-03,ZD111-01,ZD190-01,613,15.6
D17,2015-12-03,ZD190-01,ZD111-03,1112,29.7
D18,2015-12-03,ZD111-01,ZD190-01,613,23.6
D19,2015-12-03,ZD190-01,ZD111-03,613,24.8
D20,2015-12-03,ZD111-01,ZD190-01,613,39.1
T02,2015-12-03,ZD181,ZD190-02,378,5.1
T03,2015-12-03,ZD190-01,ZD181,378,5.4
T04,2015-12-03,ZD181,ZD190-01,378,4.9
T05,2015-12-03,ZD190-02,ZD181,378,4.3
G18,2015-12-03,ZD209,ZD190-01,1005,57.5
G19,2015-12-03,ZD209,ZD190-01,1005,71.5
G20,2015-12-03,ZD209,ZD190-01,1005,80.5
G21,2015-12-03,ZD209,ZD190-01,1112,43.3
G23,2015-12-03,ZD082,ZD190-01,610,53.4
G24,2015-12-03,ZD080,ZD190-01,1005,47.9
G27,2015-12-03,ZD080,ZD190-01,556,71.7
K10,2015-12-03,ZD056,ZD190-01,892,38.3
K08,2015-12-03,ZD170,ZD190-01,1016,35.0
G22,2015-12-03,ZD203,ZD190-01,480,78.6
Z01,2015-12-03,ZD071,ZD190-01,930,77.5
T01,2015-12-03,ZD212,ZD190-01,1090,62.3
G26,2015-12-03,ZD072,ZD190-01,1005,44.4
G28,2015-12-03,ZD316,ZD190-01,556,55.0
K03,2015-12-03,ZD174,ZD190-01,1080,48.7
K07,2015-12-03,ZD029,ZD190-01,1214,79.1
G29,2015-12-03,ZD321,ZD190-01,480,73.0
K01,2015-12-03,ZD142,ZD190-01,1225,57.4
K06,2015-12-03,ZD299,ZD190-01,1246,60.1
Z02,2015-12-03,ZD267,ZD190-01,1194,73.0
K11,2015-12-04,ZD074,ZD190-02,1110,80.7
G01,2015-12-04,ZD075,ZD190-02,1112,54.3
G02,2015-12-04,ZD075,ZD190-02,556,75.2
K17,2015-12-04,ZD004,ZD190-02,1170,47.3
K18,2015-12-04,ZD246,ZD190-02,1016,78.1
K02,2015-12-04,ZD291,ZD190-02,995,73.8
G03,2015-12-04,ZD313,ZD190-02,1102,46.8
Z03,2015-12-04,ZD012,ZD190-02,1243,96.6
G04,2015-12-04,ZD242,ZD190-01,1005,61.5
G05,2015-12-04,ZD242,ZD190-01,556,64.8
G06,2015-12-04,ZD013,ZD190-01,1015,74.1
G07,2015-12-04,ZD013,ZD190-01,1015,86.9
G08,2015-12-04,ZD013,ZD190-01,1015,87.3
G09,2015-12-04,ZD013,ZD190-01,1015,84.8
G10,2015-12-04,ZD013,ZD190-01,1112,79.4
G11,2015-12-04,ZD013,ZD190-01,1112,50.7
G12,2015-12-04,ZD013,ZD190-01,1112,87.2
G13,2015-12-04,ZD013,ZD190-01,1005,88.0
G14,2015-12-04,ZD013,ZD190-01,1112,76.4
G15,2015-12-04,ZD013,ZD190-01,1112,81.5
G16,2015-12-04,ZD013,ZD190-01,1112,78.9
G17,2015-12-04,ZD013,ZD190-01,1112,77.8
K15,2015-12-04,ZD230,ZD190-01,1149,74.7
K12,2015-12-04,ZD007,ZD190-01,1148,57.7
K04,2015-12-04,ZD273,ZD190-02,1194,48.4
G25,2015-12-04,ZD261,ZD190-01,1061,51.5
K16,2015-12-04,ZD266,ZD190-01,1076,54.2
D02,2015-12-04,ZD111-01,ZD190-01,1112,42.5
D03,2015-12-04,ZD190-01,ZD111-01,613,55.6
D04,2015-12-04,ZD111-03,ZD190-01,613,77.3
D05,2015-12-04,ZD190-01,ZD111-01,586,21.4
D06,2015-12-04,ZD111-01,ZD190-01,586,90.7
D08,2015-12-04,ZD111-01,ZD190-02,613,92.3
D09,2015-12-04,ZD190-01,ZD111-01,613,42.8
D10,2015-12-04,ZD111-01,ZD190-01,586,92.0
D13,2015-12-04,ZD190-01,ZD111-01,586,107.7
D15,2015-12-04,ZD190-02,ZD111-03,613,84.5
D16,2015-12-04,ZD111-01,ZD190-01,613,48.8
D17,2015-12-04,ZD190-01,ZD111-03,1112,81.5
D18,2015-12-04,ZD111-01,ZD190-01,613,66.0
D19,2015-12-04,ZD190-01,ZD111-03,613,49.9
D20,2015-12-04,ZD111-01,ZD190-01,613,36.6
T02,2015-12-04,ZD181,ZD190-02,378,5.0
T03,2015-12-04,ZD190-01,ZD181,378,6.9
T04,2015-12-04,ZD181,ZD190-01,378,5.4
T05,2015-12-04,ZD190-02,ZD181,378,9.8
G18,2015-12-04,ZD209,ZD190-01,1005,59.9
G19,2015-12-04,ZD209,ZD190-01,1005,79.8
G20,2015-12-04,ZD209,ZD190-01,1005,85.6
G21,2015-12-04,ZD209,ZD190-01,1112,68.4
G23,2015-12-04,ZD082,ZD190-01,610,55.4
G24,2015-12-04,ZD080,ZD190-01,1005,56.0
G27,2015-12-04,ZD080,ZD190-01,556,80.1
K10,2015-12-04,ZD056,ZD190-01,892,39.8
K08,2015-12-04,ZD170,ZD190-01,1016,42.1
G22,2015-12-04,ZD203,ZD190-01,480,78.3
Z01,2015-12-04,ZD071,ZD190-01,930,73.9
T01,2015-12-04,ZD212,ZD190-01,1090,63.5
G26,2015-12-04,ZD072,ZD190-01,1005,46.9
G28,2015-12-04,ZD316,ZD190-01,556,62.1
K03,2015-12-04,ZD174,ZD190-01,1080,42.6
K07,2015-12-04,ZD029,ZD190-01,1214,62.4
G29,2015-12-04,ZD321,ZD190-01,480,77.4
K01,2015-12-04,ZD142,ZD190-01,1225,51.3
K06,2015-12-04,ZD299,ZD190-01,1246,58.9
Z02,2015-12-04,ZD267,ZD190-01,1194,71.9
K11,2015-12-05,ZD074,ZD190-02,1110,75.4
G01,2015-12-05,ZD075,ZD190-02,1112,48.1
G02,2015-12-05,ZD075,ZD190-02,556,56.2
K17,2015-12-05,ZD004,ZD190-02,1170,41.2
K18,2015-12-05,ZD246,ZD190-02,1016,74.2
K02,2015-12-05,ZD291,ZD190-02,995,78.1
G03,2015-12-05,ZD313,ZD190-02,1102,37.1
Z03,2015-12-05,ZD012,ZD190-02,1243,66.2
G04,2015-12-05,ZD242,ZD190-01,1005,54.5
G05,2015-12-05,ZD242,ZD190-01,556,48.2
G06,2015-12-05,ZD013,ZD190-01,1015,82.5
G07,2015-12-05,ZD013,ZD190-01,1015,80.5
G08,2015-12-05,ZD013,ZD190-01,1015,85.3
G09,2015-12-05,ZD013,ZD190-01,1015,80.8
G10,2015-12-05,ZD013,ZD190-01,1112,52.6
G11,2015-12-05,ZD013,ZD190-01,1112,23.9
G12,2015-12-05,ZD013,ZD190-01,1112,55.6
G13,2015-12-05,ZD013,ZD190-01,1005,54.2
G14,2015-12-05,ZD013,ZD190-01,1112,43.0
G15,2015-12-05,ZD013,ZD190-01,1112,29.0
G16,2015-12-05,ZD013,ZD190-01,1112,33.1
G17,2015-12-05,ZD013,ZD190-01,1112,39.7
K15,2015-12-05,ZD230,ZD190-01,1149,68.1
K12,2015-12-05,ZD007,ZD190-01,1148,60.4
K04,2015-12-05,ZD273,ZD190-02,1194,43.5
G25,2015-12-05,ZD261,ZD190-01,1061,34.7
K16,2015-12-05,ZD266,ZD190-01,1076,47.6
D02,2015-12-05,ZD111-01,ZD190-01,1112,53.6
D03,2015-12-05,ZD190-01,ZD111-01,613,56.1
D04,2015-12-05,ZD111-03,ZD190-01,613,90.9
D05,2015-12-05,ZD190-01,ZD111-01,586,35.0
D06,2015-12-05,ZD111-01,ZD190-01,586,75.4
D08,2015-12-05,ZD111-01,ZD190-02,613,53.2
D09,2015-12-05,ZD190-01,ZD111-01,613,36.2
D10,2015-12-05,ZD111-01,ZD190-01,586,61.5
D13,2015-12-05,ZD190-01,ZD111-01,586,82.3
D15,2015-12-05,ZD190-02,ZD111-03,613,40.1
D16,2015-12-05,ZD111-01,ZD190-01,613,15.1
D17,2015-12-05,ZD190-01,ZD111-03,1112,33.1
D18,2015-12-05,ZD111-01,ZD190-01,613,24.6
D19,2015-12-05,ZD190-01,ZD111-03,613,20.4
D20,2015-12-05,ZD111-01,ZD190-01,613,54.2
T02,2015-12-05,ZD181,ZD190-02,378,7.1
T03,2015-12-05,ZD190-01,ZD181,378,26.8
T04,2015-12-05,ZD181,ZD190-01,378,5.7
T05,2015-12-05,ZD190-02,ZD181,378,9.2
G18,2015-12-05,ZD209,ZD190-01,1005,45.9
G19,2015-12-05,ZD209,ZD190-01,1005,60.3
G20,2015-12-05,ZD209,ZD190-01,1005,63.0
G21,2015-12-05,ZD209,ZD190-01,1112,36.6
G23,2015-12-05,ZD082,ZD190-01,610,48.9
G24,2015-12-05,ZD080,ZD190-01,1005,46.5
G27,2015-12-05,ZD080,ZD190-01,556,60.6
K10,2015-12-05,ZD056,ZD190-01,892,41.2
K08,2015-12-05,ZD170,ZD190-01,1016,32.8
G22,2015-12-05,ZD203,ZD190-01,480,75.2
Z01,2015-12-05,ZD071,ZD190-01,930,68.7
T01,2015-12-05,ZD212,ZD190-01,1090,67.7
G26,2015-12-05,ZD072,ZD190-01,1005,40.1
G28,2015-12-05,ZD316,ZD190-01,556,53.9
K03,2015-12-05,ZD174,ZD190-01,1080,51.3
K07,2015-12-05,ZD029,ZD190-01,1214,69.5
G29,2015-12-05,ZD321,ZD190-01,480,75.4
K01,2015-12-05,ZD142,ZD190-01,1225,54.1
K06,2015-12-05,ZD299,ZD190-01,1246,55.6
Z02,2015-12-05,ZD267,ZD190-01,1182,63.1
K11,2015-12-06,ZD074,ZD190-02,1110,73.5
G01,2015-12-06,ZD075,ZD190-02,1112,57.1
G02,2015-12-06,ZD075,ZD190-02,556,67.7
K17,2015-12-06,ZD004,ZD190-02,1170,44.5
K18,2015-12-06,ZD246,ZD190-02,1016,67.8
K02,2015-12-06,ZD291,ZD190-02,995,70.3
G03,2015-12-06,ZD313,ZD190-02,1102,43.6
Z03,2015-12-06,ZD012,ZD190-02,1243,74.5
G04,2015-12-06,ZD242,ZD190-01,1005,53.8
G05,2015-12-06,ZD242,ZD190-01,556,60.8
G06,2015-12-06,ZD013,ZD190-01,1005,49.1
G07,2015-12-06,ZD013,ZD190-01,1015,77.5
G08,2015-12-06,ZD013,ZD190-01,1015,82.2
G09,2015-12-06,ZD013,ZD190-01,1015,78.9
G10,2015-12-06,ZD013,ZD190-01,1112,66.0
G11,2015-12-06,ZD013,ZD190-01,1112,33.5
G12,2015-12-06,ZD013,ZD190-01,1112,71.6
G13,2015-12-06,ZD013,ZD190-01,1005,79.5
G14,2015-12-06,ZD013,ZD190-01,1112,73.2
G15,2015-12-06,ZD013,ZD190-01,1112,56.3
G16,2015-12-06,ZD013,ZD190-01,1112,59.3
G17,2015-12-06,ZD013,ZD190-01,1112,64.4
K15,2015-12-06,ZD230,ZD190-01,1149,67.8
K12,2015-12-06,ZD007,ZD190-01,1148,61.8
K04,2015-12-06,ZD273,ZD190-02,1194,47.9
G25,2015-12-06,ZD261,ZD190-01,1061,31.3
K16,2015-12-06,ZD266,ZD190-01,1076,49.6
D02,2015-12-06,ZD111-01,ZD190-01,1112,31.1
D03,2015-12-06,ZD190-01,ZD111-01,613,37.9
D04,2015-12-06,ZD111-03,ZD190-01,613,61.6
D05,2015-12-06,ZD190-01,ZD111-01,586,19.8
D06,2015-12-06,ZD111-01,ZD190-01,586,65.9
D08,2015-12-06,ZD111-01,ZD190-02,613,86.3
D09,2015-12-06,ZD190-01,ZD111-01,613,37.0
D10,2015-12-06,ZD111-01,ZD190-01,586,94.5
D13,2015-12-06,ZD190-01,ZD111-01,586,100.0
D15,2015-12-06,ZD190-02,ZD111-03,613,83.8
D16,2015-12-06,ZD111-01,ZD190-01,613,28.3
D17,2015-12-06,ZD190-01,ZD111-03,1112,65.6
D18,2015-12-06,ZD111-01,ZD190-01,613,42.7
D19,2015-12-06,ZD190-01,ZD111-03,613,49.7
D20,2015-12-06,ZD111-01,ZD190-01,613,35.5
T02,2015-12-06,ZD181,ZD190-02,378,14.0
T03,2015-12-06,ZD190-01,ZD181,378,5.8
T04,2015-12-06,ZD181,ZD190-01,378,30.6
T05,2015-12-06,ZD190-02,ZD181,378,7.7
G18,2015-12-06,ZD209,ZD190-01,1005,42.0
G19,2015-12-06,ZD209,ZD190-01,1005,77.2
G20,2015-12-06,ZD209,ZD190-01,1005,80.8
G21,2015-12-06,ZD209,ZD190-01,1112,65.4
G23,2015-12-06,ZD082,ZD190-01,610,45.2
G24,2015-12-06,ZD080,ZD190-01,1005,49.8
G27,2015-12-06,ZD080,ZD190-01,556,80.0
K10,2015-12-06,ZD056,ZD190-01,892,36.5
K08,2015-12-06,ZD170,ZD190-01,1016,33.5
G22,2015-12-06,ZD203,ZD190-01,480,75.7
Z01,2015-12-06,ZD071,ZD190-01,930,71.3
T01,2015-12-06,ZD212,ZD190-01,1090,67.2
G26,2015-12-06,ZD072,ZD190-01,1005,55.3
G28,2015-12-06,ZD316,ZD190-01,556,64.0
K03,2015-12-06,ZD174,ZD190-01,1080,42.5
K07,2015-12-06,ZD029,ZD190-01,1214,56.8
G29,2015-12-06,ZD321,ZD190-01,480,76.1
K01,2015-12-06,ZD142,ZD190-01,1225,45.2
K06,2015-12-06,ZD299,ZD190-01,1246,62.3
Z02,2015-12-06,ZD267,ZD190-01,1194,54.8
K11,2015-12-07,ZD074,ZD190-02,1110,81.6
G01,2015-12-07,ZD075,ZD190-02,1112,42.2
G02,2015-12-07,ZD075,ZD190-02,556,57.0
K17,2015-12-07,ZD004,ZD190-02,1170,41.8
K18,2015-12-07,ZD246,ZD190-02,1016,66.5
K02,2015-12-07,ZD291,ZD190-02,995,73.3
G03,2015-12-07,ZD313,ZD190-02,551,68.5
Z03,2015-12-07,ZD012,ZD190-02,1243,66.1
G04,2015-12-07,ZD242,ZD190-01,1005,51.6
G05,2015-12-07,ZD242,ZD190-01,556,44.3
G06,2015-12-07,ZD013,ZD190-01,1015,76.3
G07,2015-12-07,ZD013,ZD190-01,1015,80.4
G08,2015-12-07,ZD013,ZD190-01,1015,85.1
G09,2015-12-07,ZD013,ZD190-01,1015,84.3
G10,2015-12-07,ZD013,ZD190-01,1112,64.8
G11,2015-12-07,ZD013,ZD190-01,1112,26.7
G12,2015-12-07,ZD013,ZD190-01,1112,68.6
G13,2015-12-07,ZD013,ZD190-01,1005,67.3
G14,2015-12-07,ZD013,ZD190-01,1112,50.3
G15,2015-12-07,ZD013,ZD190-01,1112,36.6
G16,2015-12-07,ZD013,ZD190-01,1112,43.4
G17,2015-12-07,ZD013,ZD190-01,1112,41.0
K15,2015-12-07,ZD230,ZD190-01,1149,61.2
K12,2015-12-07,ZD007,ZD190-01,1148,52.3
K04,2015-12-07,ZD273,ZD190-02,1194,44.5
G25,2015-12-07,ZD261,ZD190-01,1061,33.6
K16,2015-12-07,ZD266,ZD190-01,1076,42.8
D02,2015-12-07,ZD111-01,ZD190-01,1112,39.0
D03,2015-12-07,ZD190-01,ZD111-01,613,64.7
D04,2015-12-07,ZD111-03,ZD190-01,613,75.2
D05,2015-12-07,ZD190-01,ZD111-01,586,27.3
D06,2015-12-07,ZD111-01,ZD190-01,586,73.3
D08,2015-12-07,ZD111-01,ZD190-02,613,53.1
D09,2015-12-07,ZD190-01,ZD111-01,613,33.8
D10,2015-12-07,ZD111-01,ZD190-01,586,51.9
D13,2015-12-07,ZD190-01,ZD111-01,586,86.4
D15,2015-12-07,ZD190-02,ZD111-03,613,33.8
D16,2015-12-07,ZD111-01,ZD190-01,613,16.5
D17,2015-12-07,ZD190-01,ZD111-03,1112,24.4
D18,2015-12-07,ZD111-01,ZD190-01,613,23.2
D19,2015-12-07,ZD190-01,ZD111-03,613,21.8
D20,2015-12-07,ZD111-01,ZD190-01,613,58.6
T02,2015-12-07,ZD181,ZD190-02,378,7.7
T03,2015-12-07,ZD190-01,ZD181,378,5.6
T04,2015-12-07,ZD181,ZD190-01,378,4.5
T05,2015-12-07,ZD190-02,ZD181,378,4.3
G18,2015-12-07,ZD209,ZD190-01,1005,60.6
G19,2015-12-07,ZD209,ZD190-01,1005,67.2
G20,2015-12-07,ZD209,ZD190-01,1005,72.0
G21,2015-12-07,ZD209,ZD190-01,1112,40.7
G23,2015-12-07,ZD082,ZD190-01,610,54.8
G24,2015-12-07,ZD080,ZD190-01,1005,57.9
G27,2015-12-07,ZD080,ZD190-01,556,51.7
K10,2015-12-07,ZD056,ZD190-01,892,33.7
K08,2015-12-07,ZD170,ZD190-01,1016,31.7
G22,2015-12-07,ZD203,ZD190-01,480,74.3
Z01,2015-12-07,ZD071,ZD190-01,930,69.1
T01,2015-12-07,ZD212,ZD190-01,1090,65.4
G26,2015-12-07,ZD072,ZD190-01,1005,56.7
G28,2015-12-07,ZD316,ZD190-01,556,61.3
K03,2015-12-07,ZD174,ZD190-01,1080,44.7
K07,2015-12-07,ZD029,ZD190-01,1214,64.6
G29,2015-12-07,ZD321,ZD190-01,480,75.0
K01,2015-12-07,ZD142,ZD190-01,1225,38.2
K06,2015-12-07,ZD299,ZD190-01,1246,52.5
Z02,2015-12-07,ZD267,ZD190-01,1194,52.3
K11,2015-12-08,ZD074,ZD190-02,1110,77.0
G01,2015-12-08,ZD075,ZD190-02,1112,46.8
G02,2015-12-08,ZD075,ZD190-02,556,67.8
K17,2015-12-08,ZD004,ZD190-02,1170,37.9
K18,2015-12-08,ZD246,ZD190-02,1016,65.6
K02,2015-12-08,ZD291,ZD190-02,995,72.4
G03,2015-12-08,ZD313,ZD190-02,551,53.1
Z03,2015-12-08,ZD012,ZD190-02,1243,65.4
G04,2015-12-08,ZD242,ZD190-01,1005,52.8
G05,2015-12-08,ZD242,ZD190-01,556,49.8
G06,2015-12-08,ZD013,ZD190-01,1015,76.5
G07,2015-12-08,ZD013,ZD190-01,1015,83.4
G08,2015-12-08,ZD013,ZD190-01,1015,84.8
G09,2015-12-08,ZD013,ZD190-01,1015,83.8
G10,2015-12-08,ZD013,ZD190-01,1112,68.7
G11,2015-12-08,ZD013,ZD190-01,1112,25.1
G12,2015-12-08,ZD013,ZD190-01,1112,66.1
G13,2015-12-08,ZD013,ZD190-01,1005,73.7
G14,2015-12-08,ZD013,ZD190-01,1112,51.4
G15,2015-12-08,ZD013,ZD190-01,1112,37.8
G16,2015-12-08,ZD013,ZD190-01,1112,45.5
G17,2015-12-08,ZD013,ZD190-01,1112,48.3
K15,2015-12-08,ZD230,ZD190-01,1149,62.6
K12,2015-12-08,ZD007,ZD190-01,1148,43.2
K04,2015-12-08,ZD273,ZD190-02,1194,38.9
G25,2015-12-08,ZD261,ZD190-01,1061,41.8
K16,2015-12-08,ZD266,ZD190-01,1076,43.4
D02,2015-12-08,ZD111-01,ZD190-01,1112,37.7
D03,2015-12-08,ZD190-01,ZD111-01,613,53.3
D04,2015-12-08,ZD111-03,ZD190-01,613,81.3
D05,2015-12-08,ZD190-01,ZD111-01,586,19.9
D06,2015-12-08,ZD111-01,ZD190-01,586,68.8
D08,2015-12-08,ZD111-01,ZD190-02,613,36.1
D09,2015-12-08,ZD190-01,ZD111-01,613,35.6
D10,2015-12-08,ZD111-01,ZD190-01,586,46.4
D13,2015-12-08,ZD190-01,ZD111-01,586,79.2
D15,2015-12-08,ZD190-02,ZD111-03,613,36.2
D16,2015-12-08,ZD111-01,ZD190-01,613,10.8
D17,2015-12-08,ZD190-01,ZD111-03,1112,32.2
D18,2015-12-08,ZD111-01,ZD190-01,613,19.9
D19,2015-12-08,ZD190-01,ZD111-03,613,26.1
D20,2015-12-08,ZD111-01,ZD190-01,613,44.9
T02,2015-12-08,ZD181,ZD190-02,378,5.8
T03,2015-12-08,ZD190-01,ZD181,378,5.2
T04,2015-12-08,ZD181,ZD190-01,378,3.9
T05,2015-12-08,ZD190-02,ZD181,378,5.1
G18,2015-12-08,ZD209,ZD190-01,1005,52.8
G19,2015-12-08,ZD209,ZD190-01,1005,57.1
G20,2015-12-08,ZD209,ZD190-01,1005,73.6
G21,2015-12-08,ZD209,ZD190-01,1112,35.3
G23,2015-12-08,ZD082,ZD190-01,610,50.8
G24,2015-12-08,ZD080,ZD190-01,1005,54.9
G27,2015-12-08,ZD080,ZD190-01,556,74.2
K10,2015-12-08,ZD056,ZD190-01,892,36.4
K08,2015-12-08,ZD170,ZD190-01,1016,31.7
G22,2015-12-08,ZD203,ZD190-01,480,77.0
Z01,2015-12-08,ZD071,ZD190-01,930,71.0
T01,2015-12-08,ZD212,ZD190-01,1090,81.4
G26,2015-12-08,ZD072,ZD190-01,1005,45.5
G28,2015-12-08,ZD316,ZD190-01,556,44.2
K03,2015-12-08,ZD174,ZD190-01,1080,43.7
K07,2015-12-08,ZD029,ZD190-01,1214,62.8
G29,2015-12-08,ZD321,ZD190-01,480,73.1
K01,2015-12-08,ZD142,ZD190-01,1225,38.2
K06,2015-12-08,ZD299,ZD190-01,1246,47.1
Z02,2015-12-08,ZD267,ZD190-01,1182,53.3
K11,2015-12-09,ZD074,ZD190-02,1110,68.7
G01,2015-12-09,ZD075,ZD190-02,1112,45.2
G02,2015-12-09,ZD075,ZD190-02,556,67.8
K17,2015-12-09,ZD004,ZD190-02,1170,44.9
K18,2015-12-09,ZD246,ZD190-02,1016,64.0
K02,2015-12-09,ZD291,ZD190-02,995,70.7
G03,2015-12-09,ZD313,ZD190-02,551,51.7
Z03,2015-12-09,ZD012,ZD190-02,1243,67.1
G04,2015-12-09,ZD242,ZD190-01,1005,49.3
G05,2015-12-09,ZD242,ZD190-01,556,55.8
G06,2015-12-09,ZD013,ZD190-01,1015,76.7
G07,2015-12-09,ZD013,ZD190-01,1015,83.6
G08,2015-12-09,ZD013,ZD190-01,1015,85.6
G09,2015-12-09,ZD013,ZD190-01,1015,84.5
G10,2015-12-09,ZD013,ZD190-01,1112,67.7
G11,2015-12-09,ZD013,ZD190-01,1112,26.5
G12,2015-12-09,ZD013,ZD190-01,1112,62.0
G13,2015-12-09,ZD013,ZD190-01,1005,75.5
G14,2015-12-09,ZD013,ZD190-01,1112,52.8
G15,2015-12-09,ZD013,ZD190-01,1112,38.8
G16,2015-12-09,ZD013,ZD190-01,1112,48.7
G17,2015-12-09,ZD013,ZD190-01,1112,45.9
K15,2015-12-09,ZD230,ZD190-01,1149,66.2
K12,2015-12-09,ZD007,ZD190-01,1148,46.9
K04,2015-12-09,ZD273,ZD190-02,1194,43.2
G25,2015-12-09,ZD261,ZD190-01,1061,41.3
K16,2015-12-09,ZD266,ZD190-01,1076,40.0
D02,2015-12-09,ZD111-01,ZD190-01,1112,44.4
D03,2015-12-09,ZD190-01,ZD111-01,613,56.4
D04,2015-12-09,ZD111-03,ZD190-01,613,83.3
D05,2015-12-09,ZD190-01,ZD111-01,586,21.5
D06,2015-12-09,ZD111-01,ZD190-01,586,71.3
D08,2015-12-09,ZD111-01,ZD190-02,613,45.7
D09,2015-12-09,ZD190-01,ZD111-01,613,35.5
D10,2015-12-09,ZD111-01,ZD190-01,586,60.3
D13,2015-12-09,ZD190-01,ZD111-01,586,87.4
D15,2015-12-09,ZD190-02,ZD111-03,613,36.5
D16,2015-12-09,ZD111-01,ZD190-01,613,13.5
D17,2015-12-09,ZD190-01,ZD111-03,1112,29.5
D18,2015-12-09,ZD111-01,ZD190-01,613,22.3
D19,2015-12-09,ZD190-01,ZD111-03,613,19.6
D20,2015-12-09,ZD111-01,ZD190-01,613,44.5
T02,2015-12-09,ZD181,ZD190-02,378,5.4
T03,2015-12-09,ZD190-01,ZD181,378,7.9
T04,2015-12-09,ZD181,ZD190-01,378,6.7
T05,2015-12-09,ZD190-02,ZD181,378,4.7
G18,2015-12-09,ZD209,ZD190-01,1005,50.8
G19,2015-12-09,ZD209,ZD190-01,1005,67.1
G20,2015-12-09,ZD209,ZD190-01,1005,77.6
G21,2015-12-09,ZD209,ZD190-01,1112,41.3
G23,2015-12-09,ZD082,ZD190-01,610,54.7
G24,2015-12-09,ZD080,ZD190-01,1005,51.7
G27,2015-12-09,ZD080,ZD190-01,556,76.2
K10,2015-12-09,ZD056,ZD190-01,892,36.0
K08,2015-12-09,ZD170,ZD190-01,1016,29.5
G22,2015-12-09,ZD203,ZD190-01,480,67.2
Z01,2015-12-09,ZD071,ZD190-01,930,67.1
T01,2015-12-09,ZD212,ZD190-01,1090,63.6
G26,2015-12-09,ZD072,ZD190-01,1005,47.0
G28,2015-12-09,ZD316,ZD190-01,556,59.5
K03,2015-12-09,ZD174,ZD190-01,1080,42.9
K07,2015-12-09,ZD029,ZD190-01,1214,64.5
G29,2015-12-09,ZD321,ZD190-01,480,71.2
K01,2015-12-09,ZD142,ZD190-01,1225,38.9
K06,2015-12-09,ZD299,ZD190-01,1246,50.7
Z02,2015-12-09,ZD267,ZD190-01,1194,60.0
K11,2015-12-10,ZD074,ZD190-02,1110,78.2
G01,2015-12-10,ZD075,ZD190-02,1112,48.1
K17,2015-12-10,ZD004,ZD190-02,1170,40.7
K18,2015-12-10,ZD246,ZD190-02,1016,67.8
K02,2015-12-10,ZD291,ZD190-02,995,73.6
